latitude,longitude,score
37.5020838257097,126.90471572236515,0.76052615531333
37.534357856675655,127.11710633091877,0.7509554292685611
37.55869765965937,127.1614217288924,0.74688261865745
37.560150035724774,127.16593167553387,0.746859024282143
37.48196535726163,126.96179343771448,0.7317930914196128
37.55135896181203,127.03521512395433,0.7305609289377356
37.47604430759191,126.95916558491598,0.7293321163629674
37.47247653659869,127.04498066380205,0.7279007234224192
37.5281806879373,127.12856175464321,0.7192156525272286
37.477175426909795,126.91178703496993,0.7092960508285456
37.45955414440838,126.90808382573422,0.7080342766785497
37.54273430686511,127.13131557212796,0.7068489677828641
37.53126000231462,127.11485852307622,0.6992685957688146
37.5528696340007,127.02062252795147,0.690099727365698
37.50728203638069,126.92928275093357,0.6814854746697248
37.59594334525002,127.0107844917933,0.6722413966266408
37.466698724120896,126.89050883155603,0.6699350622310618
37.51279682197739,126.87487818928967,0.6684399220366385
37.516278062648055,127.07998959555462,0.6634550828344173
37.63256940633014,126.92150328509815,0.66307745699888
37.581693146304055,126.81168329585526,0.6588746215880811
37.66771387693621,127.07657749094976,0.6581180178227514
37.529939903626136,127.07459046142202,0.6552068072397285
37.56061780153757,127.15724007283619,0.6545074222999284
37.540570784100915,127.13681182721648,0.6496004923864368
37.56314903026161,127.04854553278395,0.6447804991635063
37.51012726261359,126.90256227179982,0.6447591705118373
37.51037824462868,126.91724041407646,0.6427363836686093
37.56509707534017,127.17791984534246,0.6421720585177964
37.58531156772687,127.07175285347272,0.6400381188461649
37.47179945305778,126.90637444485421,0.6364109034742098
37.58241174866806,127.01218346615504,0.6353896074481968
37.48894986530391,126.94636646086832,0.6345887688952724
37.527428208984496,126.9083202923631,0.6344600774973613
37.45907877566545,126.88696542201009,0.6312240482166538
37.46716034980007,126.92660216698795,0.6291763688855476
37.49389484746615,126.89965953832943,0.6261784692377554
37.539187372510284,126.88527444397779,0.6246752914460311
37.45374266817341,126.9130537548517,0.624024695488435
37.58952499628153,127.07437038205154,0.6179569730965727
37.608345925459055,127.07026478421295,0.6132636206026503
37.54617463416195,127.13698678448061,0.6094053424189251
37.53092256262649,127.11064235483556,0.6082061742706001
37.54594765942052,127.16250572079427,0.5967242957890878
37.48941419160957,127.01638002404317,0.5953858968893714
37.56105759963864,127.00084892022797,0.5953195084615309
37.59111902650429,127.09790567777263,0.5930651892834904
37.60146646265924,126.95543373937748,0.5910553568670086
37.47242613830455,127.03034875435125,0.5905190381992074
37.48893862525678,126.83534330126685,0.5896866959324669
37.528308012187296,127.14609484414206,0.5887734961536158
37.60657620710608,126.96897531377567,0.5811905028824449
37.486788963583436,126.9442528060634,0.5796842246990195
37.462459550379805,126.90887150301054,0.5792876422857696
37.46843573409107,126.907089179488,0.5787467048772443
37.59239897173246,127.0127110083169,0.577439296997694
37.4718209007352,127.02588267283753,0.577170294076707
37.613019971394145,127.01744678513539,0.576973126976259
37.48063925792004,126.90700285696863,0.5761395462897931
37.530818432750145,126.90814513791011,0.5756652533354853
37.49553622538184,126.86702913641162,0.574893880741792
37.594570763362626,127.02409826893886,0.5744176942034486
37.60395580202264,126.96209142104327,0.5726737870696474
37.45292751839059,127.05517541853243,0.571237301469057
37.56104489660776,126.84696193512245,0.5702284539011186
37.6357334658824,127.06249591875118,0.5695040479682151
37.568128256914136,127.01756619336454,0.569417520451337
37.4836547460592,126.8381073020929,0.5684354802357379
37.48206266207314,126.84962488916439,0.5644646066904908
37.55485326633558,126.90099881338395,0.5644444919412509
37.49233046985035,126.94672379645856,0.5628159021388965
37.576795451352645,127.0156085138036,0.5600274953641198
37.55579977882084,126.98380218024568,0.5597248846540092
37.49122945903289,126.95108441229641,0.5590885471656452
37.44646876269484,126.90400004804242,0.5581601781783334
37.483653531621506,126.90917577485828,0.5576191051094201
37.54037862872631,127.15037543924906,0.5552335177659897
37.56873519451711,127.08571318590153,0.5547255568081702
37.576775856572105,126.80863790467866,0.5544205585830722
37.53131277604092,127.08605500445933,0.5525716873365506
37.48546914490413,127.13148104722596,0.5515023377356513
37.615057306544486,127.0582946514625,0.551424822326841
37.616759244317194,127.11092788039073,0.5511863211570318
37.55889652930871,126.89536935942232,0.5497751095435378
37.63276870899925,126.92701539452939,0.5481404701568018
37.584158331502515,126.94284555601698,0.5479099814715829
37.45013632010129,126.91384965949497,0.5479063846923624
37.5454475022155,127.13329802865401,0.5470326696778959
37.568673429113254,127.0569511243319,0.5469343781044171
37.5268401076318,127.11320100719459,0.545826838177246
37.56313219415714,126.92085913181755,0.5432676875112129
37.53052117317672,127.13028155854802,0.542797203291265
37.554640848021705,127.13518840862997,0.5420845183065316
37.550622538396794,127.14032702836955,0.5420467495181623
37.54063440060233,127.10284914062325,0.5395289886035578
37.480800732192606,126.96522217152605,0.5394354232413227
37.55425139907651,127.09733937219511,0.5372147764909566
37.57438727410282,127.16945834316323,0.5366562030259956
37.4810631452163,126.98839396094789,0.5339668370665845
37.53649433606779,127.12245034592263,0.5325005721599374
37.518297469341746,127.08428989820163,0.5308240327155189
37.550801547251744,127.14968419588007,0.5279291089091235
37.51460250554221,127.01361042718175,0.5271226320457246
37.54305862362087,126.86989743545054,0.5261824485562028
37.465906376335,127.02329789527066,0.5257307546082152
37.52710836114924,127.14303222021827,0.5246246179586893
37.559382565618556,127.15127002300335,0.5237939004042131
37.66728363248609,127.06654144936199,0.5231531511397574
37.53744000891335,127.0791101335134,0.5202022280695939
37.60920412205637,126.9565399787675,0.5199314045851211
37.55945716393884,127.02030379692215,0.5177983394155167
37.612406689328814,127.11041045607449,0.5164283609519114
37.56438365290232,126.95334457981114,0.5142145103939424
37.546729392845165,127.12618655934851,0.5141357346815072
37.50701056176259,126.84413858322277,0.5136885842992119
37.51734246003675,127.01448621967826,0.5132199372358132
37.60862515296909,127.03771587161903,0.5126613934736457
37.59124751007873,126.93527823534525,0.5110923566785018
37.501157302532306,127.11791556125806,0.5094701895466083
37.562010884328075,127.02254461490547,0.5087193140574576
37.52826881930158,126.90279462761677,0.5061913623007323
37.47573834583471,126.9653849153579,0.5050486903278092
37.582837907342274,127.03418722010434,0.5048547970722606
37.58802131535058,126.96913454176699,0.5040633717509959
37.5557664999358,126.89770976853598,0.49915793983972123
37.61348193966015,127.09117813157337,0.4984331001773442
37.54466993746906,127.02291322969887,0.4965797972840106
37.58058875932605,127.09436591213037,0.4942658312864786
37.54104915132464,127.01746401390716,0.4927309258240731
37.504591967708855,126.89655268647593,0.49246996029846096
37.47502977034471,127.10894547385156,0.4919916663653642
37.446539461144035,126.9098219523008,0.4919078989121696
37.60036538878599,126.94893652074359,0.49161421370051167
37.486789438750996,127.13475938432585,0.4915632814567037
37.460276061943404,126.9047463250885,0.4908834064921737
37.570403414257605,126.94643590530978,0.49025457570486
37.59483635824496,126.99844270577097,0.48958330877693645
37.55660403812255,127.03292121440535,0.4879084581510554
37.49502655114151,127.14023748011905,0.48763159230397224
37.586192406165644,127.0951917565671,0.48703369884794684
37.49901623806853,127.1068610897758,0.48632835606673663
37.63420374722136,126.91557398732179,0.48506202188625247
37.461398458364954,127.02153586757206,0.4835224120217093
37.49510688639345,127.15766570603168,0.4827870311515618
37.534477423803224,127.11165513963071,0.4826333640447344
37.451305450282184,127.0520538656626,0.48262698810206184
37.59260444667625,127.00806133912478,0.48234416965361954
37.529247409183476,127.12460332156196,0.4818466451504867
37.499725696516805,126.84171199853301,0.48109443114199757
37.55121136416728,127.16327034632441,0.48098802637330373
37.63412321523213,126.93653796297902,0.4795027554879914
37.46181386988981,127.05182497975036,0.4792054684660832
37.49288530246742,127.15038903024312,0.47789973409476383
37.46390172436541,126.91923033325689,0.47783974439086535
37.61979434509139,127.0123128573528,0.4762984864785241
37.60696292925849,127.1102043395613,0.47544211407178805
37.562819069603464,127.16076294808202,0.4744601434153347
37.46833548732919,127.11984380483328,0.47365893707982254
37.47337282414623,126.97579358854844,0.4736488730395313
37.534971538365255,126.82279439952221,0.4724012891460412
37.52479172439278,127.10768988035971,0.4704076616294353
37.56578354402087,127.17334144664753,0.47006519716875367
37.48290603841582,126.99181065216717,0.4700592007570814
37.59739678819595,126.92611665435192,0.4698924189170206
37.564710447352105,127.07095721904848,0.46893922580977837
37.674492141297854,127.06028946456327,0.46737204207191374
37.55168781346802,126.90401258782181,0.4672391449728493
37.58578688247139,127.01159238704919,0.466852190399495
37.5430492184345,126.94329552177352,0.4660411021929547
37.54416669170997,126.93639202550918,0.465940460739867
37.54601804144806,127.12274800962506,0.46523531939435975
37.48194098911662,127.08678459720535,0.4645178149832099
37.51285377897074,127.07343165339738,0.4643483385120398
37.52643920853322,126.83883939744645,0.462399142777232
37.57410399924816,126.91661789734768,0.4615586321331292
37.47037373226576,126.89325683187853,0.46090893706228936
37.568578883574574,127.17485435596822,0.460350933878
37.50541174369338,126.90570091315044,0.46012507564376753
37.48831054376598,127.1275159275802,0.4594800411746796
37.49180891413741,126.90268770834784,0.45855367020710197
37.47604159443951,126.90363036301669,0.45805220585809575
37.50289936298169,127.01764511711472,0.4573781443061581
37.565172127939384,127.08399696501397,0.4559928591586068
37.54560048775551,127.16610303487721,0.45595172969466186
37.51704377335948,126.88902214263277,0.45539148138672003
37.48116428552995,127.08321953321095,0.45525752674187014
37.52440142413582,126.90987681342351,0.4551344640779623
37.5885720170343,127.09936349426115,0.45472750502400594
37.467324708676216,126.92070947591384,0.45462502336880045
37.52727147536266,126.91384434038072,0.4540083777473112
37.53088501772109,126.92473791864319,0.45339021393805673
